               data_ora        rad  temperatura
2023-04-06 23:08:29.998  -4.331761        40.32
2023-04-06 23:08:30.173  -4.634510        40.32
2023-04-06 23:08:30.382  -4.651330        40.32
2023-04-06 23:08:30.588  -4.567233        40.32
2023-04-06 23:08:30.787  -4.819523        40.32
2023-04-06 23:08:30.991  -4.752246        40.32
2023-04-06 23:08:31.199  -4.651330        40.32
2023-04-06 23:08:31.408  -4.853162        40.32
2023-04-06 23:08:31.615  -4.886801        40.32
2023-04-06 23:08:31.824  -4.853162        40.32
2023-04-06 23:08:32.032  -4.718607        40.32
2023-04-06 23:08:32.239  -4.735426        40.32
2023-04-06 23:08:32.448  -4.752246        40.32
2023-04-06 23:08:32.657  -4.701788        40.32
2023-04-06 23:08:32.865  -4.617691        40.32
2023-04-06 23:08:33.073  -4.718607        40.32
2023-04-06 23:08:33.293  -4.668149        40.32
2023-04-06 23:08:33.505  -4.802704        40.32
2023-04-06 23:08:33.714  -4.684968        40.32
2023-04-06 23:08:33.922  -4.987717        40.32
2023-04-06 23:08:34.099  -4.970898        40.32
2023-04-06 23:08:34.305  -4.819523        40.32
2023-04-06 23:08:34.508  -4.668149        40.32
2023-04-06 23:08:34.705  -4.769065        40.32
2023-04-06 23:08:34.915  -4.600871        40.32
2023-04-06 23:08:35.123  -4.314942        40.32
2023-04-06 23:08:35.331  -4.533594        40.32
2023-04-06 23:08:35.539  -4.382219        40.32
2023-04-06 23:08:35.748  -4.197206        40.32
2023-04-06 23:08:35.955  -4.197206        40.32
2023-04-06 23:08:36.163  -4.567233        40.32
2023-04-06 23:08:36.372  -4.079470        40.32
2023-04-06 23:08:36.579  -4.432678        40.32
2023-04-06 23:08:36.788  -4.499955        40.32
2023-04-06 23:08:36.997  -4.483136        40.32
2023-04-06 23:08:37.216  -4.314942        40.32
2023-04-06 23:08:37.429  -4.466316        40.32
2023-04-06 23:08:37.637  -4.449497        40.32
2023-04-06 23:08:37.845  -4.214025        40.32
2023-04-06 23:08:38.021  -4.752246        40.32
2023-04-06 23:08:38.230  -4.281303        40.32
2023-04-06 23:08:38.431  -4.314942        40.32
2023-04-06 23:08:38.630  -4.348581        40.32
2023-04-06 23:08:38.837  -4.415858        40.32
2023-04-06 23:08:39.045  -4.264484        40.32
2023-04-06 23:08:39.255  -4.382219        40.32
2023-04-06 23:08:39.463  -4.567233        40.32
2023-04-06 23:08:39.670  -4.651330        40.32
2023-04-06 23:08:39.879  -4.533594        40.35
2023-04-06 23:08:40.086  -4.298122        40.35
2023-04-06 23:08:40.293  -4.584052        40.35
2023-04-06 23:08:40.503  -4.247664        40.32
2023-04-06 23:08:40.711  -4.314942        40.32
2023-04-06 23:08:40.919  -4.281303        40.32
2023-04-06 23:08:41.139  -4.264484        40.32
2023-04-06 23:08:41.352  -4.483136        40.32
2023-04-06 23:08:41.560  -4.365400        40.32
2023-04-06 23:08:41.783  -4.449497        40.32
2023-04-06 23:08:41.960  -4.331761        40.32
2023-04-06 23:08:42.152  -4.449497        40.32
2023-04-06 23:08:42.352  -4.550413        40.35
2023-04-06 23:08:42.553  -4.684968        40.35
2023-04-06 23:08:42.761  -4.466316        40.35
2023-04-06 23:08:42.968  -4.600871        40.35
2023-04-06 23:08:43.177  -4.298122        40.35
2023-04-06 23:08:43.386  -4.718607        40.35
2023-04-06 23:08:43.593  -4.533594        40.35
2023-04-06 23:08:43.802  -4.365400        40.35
2023-04-06 23:08:44.010  -4.399039        40.35
2023-04-06 23:08:44.218  -4.432678        40.35
2023-04-06 23:08:44.427  -5.004537        40.32
2023-04-06 23:08:44.635  -4.348581        40.32
2023-04-06 23:08:44.843  -4.718607        40.32
2023-04-06 23:08:45.060  -4.617691        40.32
2023-04-06 23:08:45.275  -4.331761        40.32
2023-04-06 23:08:45.483  -4.298122        40.35
2023-04-06 23:08:45.692  -4.230845        40.32
2023-04-06 23:08:45.868  -3.978554        40.32
2023-04-06 23:08:46.074  -3.894457        40.35
2023-04-06 23:08:46.272  -3.793541        40.35
2023-04-06 23:08:46.476  -4.045832        40.32
2023-04-06 23:08:46.684  -3.776721        40.35
2023-04-06 23:08:46.892  -3.793541        40.35
2023-04-06 23:08:47.102  -4.281303        40.35
2023-04-06 23:08:47.309  -3.793541        40.35
2023-04-06 23:08:47.517  -3.944915        40.35
2023-04-06 23:08:47.726  -3.793541        40.35
2023-04-06 23:08:47.934  -3.625347        40.35
2023-04-06 23:08:48.142  -4.113109        40.35
2023-04-06 23:08:48.350  -4.197206        40.32
2023-04-06 23:08:48.558  -4.062651        40.32
2023-04-06 23:08:48.766  -3.860818        40.32
2023-04-06 23:08:48.975  -3.810360        40.32
2023-04-06 23:08:49.194  -3.675805        40.32
2023-04-06 23:08:49.407  -3.793541        40.32
2023-04-06 23:08:49.614  -4.012193        40.32
2023-04-06 23:08:49.792  -3.642166        40.32
2023-04-06 23:08:49.995  -3.776721        40.35
2023-04-06 23:08:50.192  -3.642166        40.32
2023-04-06 23:08:50.400  -3.843999        40.32
2023-04-06 23:08:50.607  -3.642166        40.32
2023-04-06 23:08:50.816  -3.843999        40.35
2023-04-06 23:08:51.022  -3.843999        40.35
2023-04-06 23:08:51.232  -3.978554        40.32
2023-04-06 23:08:51.441  -3.944915        40.32
2023-04-06 23:08:51.650  -3.827180        40.32
2023-04-06 23:08:51.858  -3.743083        40.35
2023-04-06 23:08:52.066  -4.029012        40.35
2023-04-06 23:08:52.274  -3.894457        40.32
2023-04-06 23:08:52.482  -4.247664        40.35
2023-04-06 23:08:52.691  -4.163567        40.35
2023-04-06 23:08:52.898  -3.709444        40.35
2023-04-06 23:08:53.114  -3.894457        40.35
2023-04-06 23:08:53.331  -3.928096        40.35
2023-04-06 23:08:53.537  -4.096290        40.35
2023-04-06 23:08:53.715  -3.675805        40.35
2023-04-06 23:08:53.914  -3.894457        40.35
2023-04-06 23:08:54.115  -3.726263        40.35
2023-04-06 23:08:54.323  -4.129929        40.35
2023-04-06 23:08:54.531  -3.995373        40.35
2023-04-06 23:08:54.740  -3.944915        40.35
2023-04-06 23:08:54.947  -4.029012        40.35
2023-04-06 23:08:55.156  -3.860818        40.35
2023-04-06 23:08:55.364  -3.759902        40.35
2023-04-06 23:08:55.571  -4.062651        40.35
2023-04-06 23:08:55.781  -4.029012        40.35
2023-04-06 23:08:55.989  -4.230845        40.35
2023-04-06 23:08:56.197  -4.129929        40.35
2023-04-06 23:08:56.405  -4.012193        40.35
2023-04-06 23:08:56.611  -3.978554        40.35
2023-04-06 23:08:56.821  -4.045832        40.35
2023-04-06 23:08:57.035  -3.961735        40.35
2023-04-06 23:08:57.254  -4.247664        40.35
2023-04-06 23:08:57.462  -4.113109        40.38
2023-04-06 23:08:57.636  -4.045832        40.38
2023-04-06 23:08:57.834  -3.894457        40.38
2023-04-06 23:08:58.039  -3.944915        40.38
2023-04-06 23:08:58.247  -3.894457        40.38
2023-04-06 23:08:58.455  -4.045832        40.38
2023-04-06 23:08:58.663  -3.827180        40.38
2023-04-06 23:08:58.872  -3.995373        40.38
2023-04-06 23:08:59.080  -4.247664        40.38
2023-04-06 23:08:59.288  -4.314942        40.38
2023-04-06 23:08:59.496  -4.096290        40.38
2023-04-06 23:08:59.704  -3.978554        40.38
2023-04-06 23:08:59.913  -4.012193        40.38
2023-04-06 23:09:00.121  -4.079470        40.38
2023-04-06 23:09:00.329  -3.928096        40.38
2023-04-06 23:09:00.537  -4.062651        40.38
2023-04-06 23:09:00.746  -4.230845        40.38
2023-04-06 23:09:00.954  -3.928096        40.38
2023-04-06 23:09:01.174  -3.995373        40.38
2023-04-06 23:09:01.386  -3.827180        40.38
2023-04-06 23:09:01.557  -3.726263        40.38
2023-04-06 23:09:01.754  -3.860818        40.38
2023-04-06 23:09:01.962  -3.928096        40.38
2023-04-06 23:09:02.171  -3.894457        40.38
2023-04-06 23:09:02.378  -4.012193        40.38
2023-04-06 23:09:02.587  -3.843999        40.38
2023-04-06 23:09:02.795  -4.045832        40.38
2023-04-06 23:09:03.003  -3.995373        40.38
2023-04-06 23:09:03.212  -3.995373        40.38
2023-04-06 23:09:03.418  -4.146748        40.38
2023-04-06 23:09:03.627  -4.096290        40.38
2023-04-06 23:09:03.834  -4.096290        40.38
2023-04-06 23:09:04.044  -4.483136        40.38
2023-04-06 23:09:04.253  -4.382219        40.38
2023-04-06 23:09:04.477  -4.029012        40.38
2023-04-06 23:09:04.685  -4.499955        40.38
2023-04-06 23:09:04.877  -4.146748        40.38
2023-04-06 23:09:05.091  -4.382219        40.38
2023-04-06 23:09:05.308  -4.230845        40.38
2023-04-06 23:09:05.518  -4.029012        40.38
2023-04-06 23:09:05.678  -4.247664        40.38
2023-04-06 23:09:05.886  -4.331761        40.38
2023-04-06 23:09:06.094  -4.298122        40.38
2023-04-06 23:09:06.303  -4.382219        40.38
2023-04-06 23:09:06.511  -4.062651        40.38
2023-04-06 23:09:06.719  -3.995373        40.38
2023-04-06 23:09:06.927  -3.944915        40.38
2023-04-06 23:09:07.134  -4.045832        40.38
2023-04-06 23:09:07.337  -4.113109        40.38
2023-04-06 23:09:07.550  -4.062651        40.38
2023-04-06 23:09:07.760  -4.214025        40.38
2023-04-06 23:09:07.967  -4.298122        40.38
2023-04-06 23:09:08.175  -4.230845        40.38
2023-04-06 23:09:08.384  -4.012193        40.38
2023-04-06 23:09:08.592  -4.129929        40.38
2023-04-06 23:09:08.800  -4.230845        40.38
2023-04-06 23:09:09.009  -4.331761        40.38
2023-04-06 23:09:09.229  -4.079470        40.38
2023-04-06 23:09:09.440  -4.466316        40.38
2023-04-06 23:09:09.596  -4.281303        40.38
2023-04-06 23:09:09.809  -4.264484        40.38
2023-04-06 23:09:10.018  -4.567233        40.38
2023-04-06 23:09:10.225  -4.331761        40.38
2023-04-06 23:09:10.434  -4.466316        40.38
2023-04-06 23:09:10.642  -3.995373        40.38
2023-04-06 23:09:10.850  -4.214025        40.38
2023-04-06 23:09:11.057  -4.146748        40.38
2023-04-06 23:09:11.258  -4.045832        40.38
2023-04-06 23:09:11.474  -4.113109        40.38
2023-04-06 23:09:11.698  -3.726263        40.38
2023-04-06 23:09:11.906  -3.574889        40.38
2023-04-06 23:09:12.115  -4.045832        40.38
2023-04-06 23:09:12.308  -3.591708        40.38
2023-04-06 23:09:12.516  -3.658986        40.38
2023-04-06 23:09:12.724  -3.658986        40.38
2023-04-06 23:09:12.932  -3.608528        40.38
2023-04-06 23:09:13.151  -3.574889        40.38
2023-04-06 23:09:13.315  -3.793541        40.38
2023-04-06 23:09:13.524  -3.608528        40.38
2023-04-06 23:09:13.732  -3.944915        40.38
2023-04-06 23:09:13.940  -3.793541        40.38
2023-04-06 23:09:14.150  -3.675805        40.38
2023-04-06 23:09:14.357  -3.961735        40.38
2023-04-06 23:09:14.564  -3.961735        40.38
2023-04-06 23:09:14.774  -3.675805        40.38
2023-04-06 23:09:14.980  -3.743083        40.38
2023-04-06 23:09:15.180  -3.457153        40.38
2023-04-06 23:09:15.395  -3.204862        40.38
2023-04-06 23:09:15.606  -3.188043        40.38
2023-04-06 23:09:15.815  -3.322598        40.38
2023-04-06 23:09:16.022  -3.339417        40.38
2023-04-06 23:09:16.230  -2.935752        40.38
2023-04-06 23:09:16.439  -3.154404        40.38
2023-04-06 23:09:16.648  -2.868475        40.38
2023-04-06 23:09:16.856  -2.767558        40.38
2023-04-06 23:09:17.063  -2.818016        40.38
2023-04-06 23:09:17.286  -2.851655        40.38
2023-04-06 23:09:17.449  -2.532087        40.38
2023-04-06 23:09:17.656  -2.565726        40.38
2023-04-06 23:09:17.865  -2.279796        40.38
2023-04-06 23:09:18.072  -2.414351        40.38
2023-04-06 23:09:18.280  -2.565726        40.38
2023-04-06 23:09:18.484  -2.818016        40.38
2023-04-06 23:09:18.697  -2.717100        40.38
2023-04-06 23:09:18.903  -2.818016        40.38
2023-04-06 23:09:19.102  -3.154404        40.38
2023-04-06 23:09:19.311  -2.918933        40.38
2023-04-06 23:09:19.528  -3.103946        40.38
2023-04-06 23:09:19.738  -2.952571        40.38
2023-04-06 23:09:19.943  -2.952571        40.38
2023-04-06 23:09:20.154  -3.305779        40.38
2023-04-06 23:09:20.362  -3.373056        40.38
2023-04-06 23:09:20.569  -3.473972        40.38
2023-04-06 23:09:20.777  -3.642166        40.38
2023-04-06 23:09:20.990  -3.625347        40.38
2023-04-06 23:09:21.210  -3.288959        40.38
2023-04-06 23:09:21.370  -3.490792        40.38
2023-04-06 23:09:21.578  -3.473972        40.38
2023-04-06 23:09:21.783  -3.339417        40.38
2023-04-06 23:09:21.996  -3.238501        40.35
2023-04-06 23:09:22.204  -3.188043        40.35
2023-04-06 23:09:22.407  -3.154404        40.35
2023-04-06 23:09:22.615  -2.935752        40.35
2023-04-06 23:09:22.820  -2.986210        40.35
2023-04-06 23:09:23.027  -2.918933        40.35
2023-04-06 23:09:23.242  -2.935752        40.35
2023-04-06 23:09:23.451  -2.935752        40.35
2023-04-06 23:09:23.659  -2.818016        40.35
2023-04-06 23:09:23.868  -2.801197        40.35
2023-04-06 23:09:24.075  -2.902113        40.35
2023-04-06 23:09:24.282  -3.221682        40.35
2023-04-06 23:09:24.492  -3.238501        40.35
2023-04-06 23:09:24.700  -3.457153        40.35
2023-04-06 23:09:24.917  -3.406695        40.35
2023-04-06 23:09:25.133  -2.918933        40.35
2023-04-06 23:09:25.292  -3.339417        40.35
2023-04-06 23:09:25.500  -3.608528        40.35
2023-04-06 23:09:25.709  -3.490792        40.35
2023-04-06 23:09:25.917  -3.440334        40.35
2023-04-06 23:09:26.125  -3.558069        40.35
2023-04-06 23:09:26.334  -3.339417        40.35
2023-04-06 23:09:26.541  -3.087127        40.35
2023-04-06 23:09:26.750  -3.339417        40.35
2023-04-06 23:09:26.954  -3.507611        40.35
2023-04-06 23:09:27.157  -3.574889        40.35
2023-04-06 23:09:27.375  -3.944915        40.35
2023-04-06 23:09:27.582  -3.827180        40.35
2023-04-06 23:09:27.791  -3.457153        40.35
2023-04-06 23:09:27.999  -3.675805        40.35
2023-04-06 23:09:28.202  -3.675805        40.35
2023-04-06 23:09:28.408  -3.793541        40.35
2023-04-06 23:09:28.623  -3.625347        40.35
2023-04-06 23:09:28.832  -3.860818        40.35
2023-04-06 23:09:29.048  -3.675805        40.35
2023-04-06 23:09:29.216  -3.524431        40.35
2023-04-06 23:09:29.424  -3.288959        40.35
2023-04-06 23:09:29.632  -3.171224        40.35
2023-04-06 23:09:29.841  -3.608528        40.35
2023-04-06 23:09:30.048  -3.389876        40.35
2023-04-06 23:09:30.256  -3.356237        40.35
2023-04-06 23:09:30.465  -3.675805        40.35
2023-04-06 23:09:30.672  -3.995373        40.35
2023-04-06 23:09:30.875  -3.810360        40.35
2023-04-06 23:09:31.074  -3.658986        40.35
2023-04-06 23:09:31.289  -3.692624        40.35
2023-04-06 23:09:31.506  -3.558069        40.35
2023-04-06 23:09:31.714  -3.574889        40.35
2023-04-06 23:09:31.922  -3.827180        40.35
2023-04-06 23:09:32.130  -3.692624        40.35
2023-04-06 23:09:32.339  -3.524431        40.35
2023-04-06 23:09:32.547  -3.591708        40.35
2023-04-06 23:09:32.755  -3.860818        40.35
2023-04-06 23:09:32.964  -3.642166        40.35
2023-04-06 23:09:33.187  -3.507611        40.35
2023-04-06 23:09:33.363  -3.541250        40.35
2023-04-06 23:09:33.572  -3.558069        40.35
2023-04-06 23:09:33.762  -3.473972        40.35
2023-04-06 23:09:33.970  -3.759902        40.35
2023-04-06 23:09:34.174  -3.793541        40.35
2023-04-06 23:09:34.388  -3.709444        40.35
2023-04-06 23:09:34.596  -3.642166        40.35
2023-04-06 23:09:34.796  -3.793541        40.35
2023-04-06 23:09:34.996  -3.642166        40.35
2023-04-06 23:09:35.205  -3.524431        40.35
2023-04-06 23:09:35.419  -3.625347        40.35
2023-04-06 23:09:35.637  -3.625347        40.35
2023-04-06 23:09:35.845  -3.709444        40.35
2023-04-06 23:09:36.054  -3.608528        40.35
2023-04-06 23:09:36.262  -3.978554        40.35
2023-04-06 23:09:36.469  -3.743083        40.35
2023-04-06 23:09:36.677  -3.709444        40.35
2023-04-06 23:09:36.886  -4.163567        40.35
2023-04-06 23:09:37.093  -3.827180        40.35
2023-04-06 23:09:37.271  -4.062651        40.35
2023-04-06 23:09:37.479  -3.860818        40.35
2023-04-06 23:09:37.687  -3.944915        40.35
2023-04-06 23:09:37.895  -3.961735        40.35
2023-04-06 23:09:38.103  -4.029012        40.35
2023-04-06 23:09:38.312  -3.827180        40.35
2023-04-06 23:09:38.517  -4.012193        40.35
2023-04-06 23:09:38.716  -4.331761        40.35
2023-04-06 23:09:38.921  -3.944915        40.35
2023-04-06 23:09:39.129  -4.180387        40.32
2023-04-06 23:09:39.337  -4.113109        40.32
2023-04-06 23:09:39.556  -4.214025        40.32
2023-04-06 23:09:39.770  -4.096290        40.32
2023-04-06 23:09:39.978  -3.978554        40.32
2023-04-06 23:09:40.186  -4.062651        40.32
2023-04-06 23:09:40.394  -4.045832        40.32
2023-04-06 23:09:40.602  -4.029012        40.32
2023-04-06 23:09:40.810  -3.978554        40.32
2023-04-06 23:09:41.017  -4.079470        40.32
2023-04-06 23:09:41.194  -4.146748        40.32
2023-04-06 23:09:41.403  -4.214025        40.32
2023-04-06 23:09:41.611  -4.146748        40.32
2023-04-06 23:09:41.819  -3.978554        40.32
2023-04-06 23:09:42.027  -3.658986        40.32
2023-04-06 23:09:42.236  -3.692624        40.32
2023-04-06 23:09:42.438  -3.743083        40.32
2023-04-06 23:09:42.636  -3.574889        40.32
2023-04-06 23:09:42.843  -3.810360        40.32
2023-04-06 23:09:43.051  -3.726263        40.32
2023-04-06 23:09:43.260  -3.675805        40.32
2023-04-06 23:09:43.474  -3.776721        40.32
2023-04-06 23:09:43.691  -3.911277        40.32
2023-04-06 23:09:43.901  -3.541250        40.32
2023-04-06 23:09:44.110  -3.928096        40.32
2023-04-06 23:09:44.318  -4.012193        40.32
2023-04-06 23:09:44.526  -3.743083        40.32
2023-04-06 23:09:44.733  -3.776721        40.32
2023-04-06 23:09:44.942  -4.264484        40.32
2023-04-06 23:09:45.118  -4.281303        40.32
2023-04-06 23:09:45.327  -3.827180        40.32
2023-04-06 23:09:45.535  -4.197206        40.32
2023-04-06 23:09:45.743  -3.709444        40.32
2023-04-06 23:09:45.951  -3.843999        40.32
2023-04-06 23:09:46.159  -4.096290        40.32
2023-04-06 23:09:46.358  -4.129929        40.32
2023-04-06 23:09:46.559  -4.247664        40.32
2023-04-06 23:09:46.767  -4.029012        40.32
2023-04-06 23:09:46.975  -3.877638        40.32
2023-04-06 23:09:47.184  -4.113109        40.32
2023-04-06 23:09:47.392  -4.029012        40.32
2023-04-06 23:09:47.610  -4.247664        40.32
2023-04-06 23:09:47.824  -4.314942        40.32
2023-04-06 23:09:48.031  -4.012193        40.32
2023-04-06 23:09:48.240  -4.012193        40.32
2023-04-06 23:09:48.449  -4.129929        40.32
