               data_ora        rad  temperatura elevazione
2023-03-27 01:39:07.274 -34.803216        40.38         45
2023-03-27 01:39:07.482 -34.517303        40.38         45
2023-03-27 01:39:07.690 -34.399574        40.38         45
2023-03-27 01:39:07.898 -34.332301        40.38         45
2023-03-27 01:39:08.115 -34.180935        40.38         45
2023-03-27 01:39:08.331 -34.265027        40.38         45
2023-03-27 01:39:08.490 -34.248209        40.38         45
2023-03-27 01:39:08.699 -33.810930        40.38         45
2023-03-27 01:39:08.907 -33.760475        40.38         45
2023-03-27 01:39:09.115 -33.827749        40.38         45
2023-03-27 01:39:09.323 -33.861385        40.38         45
2023-03-27 01:39:09.531 -34.349119        40.38         45
2023-03-27 01:39:09.738 -34.248209        40.38         45
2023-03-27 01:39:09.944 -34.197754        40.38         45
2023-03-27 01:39:10.138 -33.979114        40.38         45
2023-03-27 01:39:10.358 -33.895022        40.38         45
2023-03-27 01:39:10.572 -33.895022        40.38         45
2023-03-27 01:39:10.780 -33.726838        40.35         45
2023-03-27 01:39:10.987 -33.558654        40.35         45
2023-03-27 01:39:11.194 -33.844567        40.35         45
2023-03-27 01:39:11.404 -34.029570        40.35         45
2023-03-27 01:39:11.620 -34.063206        40.35         45
2023-03-27 01:39:11.820 -33.525017        40.35         45
2023-03-27 01:39:12.037 -34.029570        40.35         45
2023-03-27 01:39:12.203 -33.844567        40.35         45
2023-03-27 01:39:12.412 -34.012751        40.35         45
2023-03-27 01:39:12.622 -33.491380        40.35         45
2023-03-27 01:39:12.827 -33.726838        40.35         45
2023-03-27 01:39:13.037 -33.592291        40.35         45
2023-03-27 01:39:13.246 -33.541836        40.35         45
2023-03-27 01:39:13.454 -33.155012        40.35         45
2023-03-27 01:39:13.663 -32.852281        40.35         45
2023-03-27 01:39:13.864 -32.902736        40.35         45
2023-03-27 01:39:14.063 -33.222286        40.35         45
2023-03-27 01:39:14.281 -32.633642        40.35         45
2023-03-27 01:39:14.494 -32.818644        40.35         45
2023-03-27 01:39:14.704 -32.684097        40.35         45
2023-03-27 01:39:14.911 -33.222286        40.35         45
2023-03-27 01:39:15.119 -33.138194        40.35         45
2023-03-27 01:39:15.328 -32.465458        40.35         45
2023-03-27 01:39:15.536 -32.768189        40.35         45
2023-03-27 01:39:15.743 -33.222286        40.35         45
2023-03-27 01:39:15.957 -32.970010        40.35         45
2023-03-27 01:39:16.127 -33.205468        40.35         45
2023-03-27 01:39:16.336 -33.188649        40.35         45
2023-03-27 01:39:16.546 -32.717734        40.35         45
2023-03-27 01:39:16.754 -32.768189        40.35         45
2023-03-27 01:39:16.962 -32.667279        40.35         45
2023-03-27 01:39:17.168 -32.600005        40.35         45
2023-03-27 01:39:17.378 -32.415002        40.35         45
2023-03-27 01:39:17.583 -33.003647        40.35         45
2023-03-27 01:39:17.783 -32.902736        40.35         45
2023-03-27 01:39:17.986 -32.869099        40.35         45
2023-03-27 01:39:18.199 -33.222286        40.35         45
2023-03-27 01:39:18.419 -32.885918        40.35         45
2023-03-27 01:39:18.627 -32.852281        40.35         45
2023-03-27 01:39:18.836 -32.835463        40.35         45
2023-03-27 01:39:19.044 -32.482276        40.35         45
2023-03-27 01:39:19.251 -32.330910        40.35         45
2023-03-27 01:39:19.461 -32.515913        40.35         45
2023-03-27 01:39:19.667 -32.869099        40.35         45
2023-03-27 01:39:19.876 -32.700915        40.35         45
2023-03-27 01:39:20.053 -33.356833        40.35         45
2023-03-27 01:39:20.261 -33.340015        40.35         45
2023-03-27 01:39:20.468 -33.878204        40.35         45
2023-03-27 01:39:20.678 -34.147298        40.35         45
2023-03-27 01:39:20.883 -34.180935        40.35         45
2023-03-27 01:39:21.093 -34.584577        40.35         45
2023-03-27 01:39:21.302 -33.962296        40.35         45
2023-03-27 01:39:21.506 -33.794112        40.35         45
2023-03-27 01:39:21.702 -33.676383        40.35         45
2023-03-27 01:39:21.910 -33.356833        40.35         45
2023-03-27 01:39:22.122 -34.096843        40.35         45
2023-03-27 01:39:22.339 -33.794112        40.35         45
2023-03-27 01:39:22.551 -33.625928        40.35         45
2023-03-27 01:39:22.760 -33.525017        40.35         45
2023-03-27 01:39:22.966 -33.794112        40.35         45
2023-03-27 01:39:23.176 -33.928659        40.35         45
2023-03-27 01:39:23.384 -33.609109        40.35         45
2023-03-27 01:39:23.592 -33.911841        40.35         45
2023-03-27 01:39:23.800 -33.508199        40.35         45
2023-03-27 01:39:23.976 -33.895022        40.35         45
2023-03-27 01:39:24.184 -33.827749        40.35         45
2023-03-27 01:39:24.392 -34.130480        40.35         45
2023-03-27 01:39:24.600 -34.080025        40.35         45
2023-03-27 01:39:24.808 -34.382756        40.35         45
2023-03-27 01:39:25.017 -34.248209        40.35         45
2023-03-27 01:39:25.225 -34.466848        40.35         45
2023-03-27 01:39:25.424 -34.584577        40.35         45
2023-03-27 01:39:25.625 -34.416393        40.35         45
2023-03-27 01:39:25.848 -34.332301        40.35         45
2023-03-27 01:39:26.056 -34.315482        40.35         45
2023-03-27 01:39:26.258 -34.618214        40.35         45
2023-03-27 01:39:26.473 -35.240495        40.35         45
2023-03-27 01:39:26.681 -35.257313        40.35         45
2023-03-27 01:39:26.890 -34.803216        40.35         45
2023-03-27 01:39:27.099 -35.122766        40.35         45
2023-03-27 01:39:27.307 -35.240495        40.35         45
2023-03-27 01:39:27.515 -35.240495        40.35         45
2023-03-27 01:39:27.724 -35.375042        40.35         45
2023-03-27 01:39:27.932 -35.475953        40.35         45
2023-03-27 01:39:28.107 -35.240495        40.35         45
2023-03-27 01:39:28.316 -35.425497        40.35         45
2023-03-27 01:39:28.524 -35.593681        40.35         45
2023-03-27 01:39:28.732 -35.475953        40.35         45
2023-03-27 01:39:28.940 -35.930050        40.35         45
2023-03-27 01:39:29.143 -35.711410        40.35         45
2023-03-27 01:39:29.341 -36.485057        40.35         45
2023-03-27 01:39:29.549 -36.115052        40.35         45
2023-03-27 01:39:29.757 -36.569149        40.35         45
2023-03-27 01:39:29.966 -36.569149        40.35         45
2023-03-27 01:39:30.173 -36.653241        40.35         45
2023-03-27 01:39:30.381 -37.023246        40.35         45
2023-03-27 01:39:30.602 -37.140975        40.35         45
2023-03-27 01:39:30.814 -37.040064        40.35         45
2023-03-27 01:39:31.020 -36.888699        40.35         45
2023-03-27 01:39:31.231 -36.905517        40.35         45
2023-03-27 01:39:31.438 -36.905517        40.35         45
2023-03-27 01:39:31.646 -36.821425        40.35         45
2023-03-27 01:39:31.853 -36.670059        40.35         45
2023-03-27 01:39:32.031 -36.871880        40.35         45
2023-03-27 01:39:32.239 -37.006428        40.35         45
2023-03-27 01:39:32.447 -36.939154        40.35         45
2023-03-27 01:39:32.656 -36.720515        40.35         45
2023-03-27 01:39:32.863 -36.636423        40.35         45
2023-03-27 01:39:33.066 -37.006428        40.35         45
2023-03-27 01:39:33.264 -36.972791        40.35         45
2023-03-27 01:39:33.473 -36.905517        40.35         45
2023-03-27 01:39:33.681 -37.107338        40.35         45
2023-03-27 01:39:33.884 -37.275522        40.32         45
2023-03-27 01:39:34.096 -37.460525        40.32         45
2023-03-27 01:39:34.305 -37.393251        40.32         45
2023-03-27 01:39:34.514 -37.410069        40.32         45
2023-03-27 01:39:34.733 -37.241885        40.32         45
2023-03-27 01:39:34.946 -37.393251        40.32         45
2023-03-27 01:39:35.153 -37.275522        40.32         45
2023-03-27 01:39:35.362 -37.225067        40.32         45
2023-03-27 01:39:35.571 -36.989609        40.32         45
2023-03-27 01:39:35.778 -36.770970        40.32         45
2023-03-27 01:39:35.986 -36.871880        40.32         45
2023-03-27 01:39:36.163 -36.703696        40.32         45
2023-03-27 01:39:36.371 -36.804607        40.32         45
2023-03-27 01:39:36.579 -36.754151        40.32         45
2023-03-27 01:39:36.785 -37.241885        40.32         45
2023-03-27 01:39:36.984 -37.729619        40.32         45
2023-03-27 01:39:37.188 -37.796893        40.32         45
2023-03-27 01:39:37.397 -38.217353        40.32         45
2023-03-27 01:39:37.604 -38.150079        40.32         45
2023-03-27 01:39:37.813 -38.267808        40.32         45
2023-03-27 01:39:38.021 -37.948258        40.32         45
2023-03-27 01:39:38.229 -38.755542        40.32         45
2023-03-27 01:39:38.437 -40.050559        40.32         45
2023-03-27 01:39:38.645 -39.798283        40.32         45
2023-03-27 01:39:38.862 -40.101014        40.32         45
2023-03-27 01:39:39.077 -38.604176        40.32         45
2023-03-27 01:39:39.286 -38.183716        40.32         45
2023-03-27 01:39:39.494 -38.267808        40.32         45
2023-03-27 01:39:39.700 -38.032350        40.32         45
2023-03-27 01:39:39.910 -37.830530        40.32         45
2023-03-27 01:39:40.086 -37.679164        40.32         45
2023-03-27 01:39:40.294 -37.611890        40.32         45
2023-03-27 01:39:40.501 -37.897803        40.32         45
2023-03-27 01:39:40.705 -37.695982        40.32         45
2023-03-27 01:39:40.902 -37.611890        40.32         45
2023-03-27 01:39:41.111 -37.864166        40.32         45
2023-03-27 01:39:41.319 -38.335082        40.32         45
2023-03-27 01:39:41.527 -38.032350        40.32         45
2023-03-27 01:39:41.735 -37.864166        40.32         45
2023-03-27 01:39:41.943 -37.544617        40.32         45
2023-03-27 01:39:42.152 -37.830530        40.32         45
2023-03-27 01:39:42.359 -37.477343        40.32         45
2023-03-27 01:39:42.568 -37.847348        40.32         45
2023-03-27 01:39:42.776 -37.510980        40.32         45
2023-03-27 01:39:42.988 -37.040064        40.32         45
2023-03-27 01:39:43.205 -37.090520        40.32         45
2023-03-27 01:39:43.417 -36.686878        40.32         45
2023-03-27 01:39:43.625 -37.040064        40.32         45
2023-03-27 01:39:43.833 -37.359614        40.32         45
2023-03-27 01:39:44.041 -37.426888        40.32         45
2023-03-27 01:39:44.218 -37.023246        40.32         45
2023-03-27 01:39:44.426 -37.426888        40.32         45
2023-03-27 01:39:44.625 -37.023246        40.32         45
2023-03-27 01:39:44.827 -37.527798        40.32         45
2023-03-27 01:39:45.034 -37.157793        40.32         45
2023-03-27 01:39:45.243 -37.241885        40.32         45
2023-03-27 01:39:45.451 -37.225067        40.32         45
2023-03-27 01:39:45.659 -37.124156        40.32         45
2023-03-27 01:39:45.868 -37.208248        40.29         45
2023-03-27 01:39:46.075 -37.107338        40.32         45
2023-03-27 01:39:46.284 -37.359614        40.29         45
2023-03-27 01:39:46.491 -37.342796        40.32         45
2023-03-27 01:39:46.700 -37.191430        40.32         45
2023-03-27 01:39:46.908 -37.006428        40.29         45
2023-03-27 01:39:47.116 -36.855062        40.29         45
2023-03-27 01:39:47.335 -36.636423        40.29         45
2023-03-27 01:39:47.548 -36.686878        40.29         45
2023-03-27 01:39:47.756 -36.535512        40.29         45
2023-03-27 01:39:47.966 -36.552331        40.29         45
2023-03-27 01:39:48.142 -36.215962        40.29         45
2023-03-27 01:39:48.345 -36.249599        40.29         45
2023-03-27 01:39:48.542 -36.770970        40.32         45
2023-03-27 01:39:48.750 -36.720515        40.32         45
2023-03-27 01:39:48.958 -36.670059        40.32         45
2023-03-27 01:39:49.165 -36.199144        40.32         45
2023-03-27 01:39:49.374 -36.501875        40.32         45
2023-03-27 01:39:49.583 -37.056883        40.32         45
2023-03-27 01:39:49.807 -37.544617        40.32         45
2023-03-27 01:39:50.015 -37.410069        40.32         45
2023-03-27 01:39:50.206 -37.309159        40.32         45
2023-03-27 01:39:50.432 -37.527798        40.32         45
2023-03-27 01:39:50.624 -36.939154        40.32         45
2023-03-27 01:39:50.832 -37.124156        40.32         45
2023-03-27 01:39:51.040 -36.754151        40.32         45
2023-03-27 01:39:51.835 -36.619604        40.32         45
2023-03-27 01:39:51.849 -36.249599        40.32         45
2023-03-27 01:39:51.862 -36.686878        40.32         45
2023-03-27 01:39:51.881 -36.384147        40.32         45
2023-03-27 01:39:52.096 -36.468239        40.32         45
2023-03-27 01:39:52.270 -36.350510        40.32         45
2023-03-27 01:39:52.469 -36.804607        40.32         45
2023-03-27 01:39:52.672 -37.090520        40.32         45
2023-03-27 01:39:52.881 -36.518694        40.32         45
2023-03-27 01:39:53.089 -36.821425        40.32         45
2023-03-27 01:39:53.297 -36.619604        40.32         45
2023-03-27 01:39:53.505 -36.770970        40.32         45
2023-03-27 01:39:53.714 -36.787788        40.32         45
2023-03-27 01:39:53.920 -36.821425        40.32         45
2023-03-27 01:39:54.128 -36.333691        40.32         45
2023-03-27 01:39:54.338 -36.821425        40.35         45
2023-03-27 01:39:54.546 -36.653241        40.35         45
2023-03-27 01:39:54.754 -35.930050        40.35         45
2023-03-27 01:39:54.961 -35.862776        40.35         45
2023-03-27 01:39:55.170 -35.812321        40.35         45
2023-03-27 01:39:55.378 -35.812321        40.35         45
2023-03-27 01:39:55.597 -35.576863        40.35         45
2023-03-27 01:39:55.810 -36.131870        40.35         45
2023-03-27 01:39:56.019 -35.946868        40.35         45
2023-03-27 01:39:56.189 -36.215962        40.35         45
2023-03-27 01:39:56.387 -36.266418        40.35         45
2023-03-27 01:39:56.595 -36.501875        40.35         45
2023-03-27 01:39:56.803 -36.451420        40.35         45
2023-03-27 01:39:57.012 -36.518694        40.35         45
2023-03-27 01:39:57.220 -36.400965        40.35         45
2023-03-27 01:39:57.427 -36.367328        40.35         45
2023-03-27 01:39:57.636 -35.963686        40.35         45
2023-03-27 01:39:57.844 -35.930050        40.35         45
