               data_ora        rad  temperatura elevazione
2023-04-08 01:40:49.153 -21.235245        40.35         25
2023-04-08 01:40:49.361 -21.184787        40.35         25
2023-04-08 01:40:49.570 -20.612928        40.35         25
2023-04-08 01:40:49.778 -21.268884        40.35         25
2023-04-08 01:40:49.986 -21.050232        40.32         25
2023-04-08 01:40:50.194 -21.184787        40.32         25
2023-04-08 01:40:50.418 -20.982954        40.32         25
2023-04-08 01:40:50.641 -21.235245        40.32         25
2023-04-08 01:40:50.850 -21.167967        40.32         25
2023-04-08 01:40:51.041 -21.100690        40.32         25
2023-04-08 01:40:51.250 -21.151148        40.32         25
2023-04-08 01:40:51.459 -20.966135        40.32         25
2023-04-08 01:40:51.667 -21.100690        40.32         25
2023-04-08 01:40:51.842 -20.831580        40.32         25
2023-04-08 01:40:52.051 -20.932496        40.32         25
2023-04-08 01:40:52.257 -20.781121        40.32         25
2023-04-08 01:40:52.467 -20.797941        40.32         25
2023-04-08 01:40:52.667 -20.814760        40.32         25
2023-04-08 01:40:52.868 -20.545650        40.32         25
2023-04-08 01:40:53.076 -20.478372        40.32         25
2023-04-08 01:40:53.284 -20.495192        40.32         25
2023-04-08 01:40:53.491 -20.495192        40.32         25
2023-04-08 01:40:53.700 -20.411095        40.35         25
2023-04-08 01:40:53.908 -20.310179        40.35         25
2023-04-08 01:40:54.117 -20.326998        40.35         25
2023-04-08 01:40:54.325 -20.108346        40.35         25
2023-04-08 01:40:54.541 -20.007430        40.35         25
2023-04-08 01:40:54.757 -20.259720        40.35         25
2023-04-08 01:40:54.965 -19.738319        40.35         25
2023-04-08 01:40:55.173 -19.990610        40.35         25
2023-04-08 01:40:55.382 -20.125165        40.35         25
2023-04-08 01:40:55.590 -20.141985        40.35         25
2023-04-08 01:40:55.766 -20.209262        40.35         25
2023-04-08 01:40:55.974 -20.427914        40.35         25
2023-04-08 01:40:56.183 -20.512011        40.35         25
2023-04-08 01:40:56.389 -20.141985        40.35         25
2023-04-08 01:40:56.588 -20.495192        40.35         25
2023-04-08 01:40:56.791 -20.512011        40.35         25
2023-04-08 01:40:57.000 -20.444734        40.32         25
2023-04-08 01:40:57.207 -20.495192        40.32         25
2023-04-08 01:40:57.416 -20.411095        40.35         25
2023-04-08 01:40:57.624 -20.276540        40.32         25
2023-04-08 01:40:57.832 -20.478372        40.32         25
2023-04-08 01:40:58.041 -20.444734        40.32         25
2023-04-08 01:40:58.249 -20.360637        40.32         25
2023-04-08 01:40:58.457 -20.293359        40.32         25
2023-04-08 01:40:58.671 -20.175623        40.32         25
2023-04-08 01:40:58.889 -19.956971        40.32         25
2023-04-08 01:40:59.098 -19.872875        40.32         25
2023-04-08 01:40:59.306 -19.839236        40.32         25
2023-04-08 01:40:59.514 -19.536487        40.32         25
2023-04-08 01:40:59.722 -19.435570        40.32         25
2023-04-08 01:40:59.898 -19.334654        40.32         25
2023-04-08 01:41:00.105 -19.452390        40.32         25
2023-04-08 01:41:00.308 -18.930989        40.32         25
2023-04-08 01:41:00.522 -18.678698        40.32         25
2023-04-08 01:41:00.731 -18.207755        40.32         25
2023-04-08 01:41:00.937 -18.443227        40.32         25
2023-04-08 01:41:01.127 -18.527324        40.35         25
2023-04-08 01:41:01.339 -18.359130        40.35         25
2023-04-08 01:41:01.547 -18.325491        40.32         25
2023-04-08 01:41:01.756 -18.577782        40.32         25
2023-04-08 01:41:01.964 -18.510504        40.32         25
2023-04-08 01:41:02.172 -18.930989        40.35         25
2023-04-08 01:41:02.381 -18.897350        40.35         25
2023-04-08 01:41:02.589 -18.813253        40.35         25
2023-04-08 01:41:02.807 -19.149641        40.35         25
2023-04-08 01:41:03.021 -19.418751        40.35         25
2023-04-08 01:41:03.229 -19.553306        40.35         25
2023-04-08 01:41:03.437 -19.721500        40.32         25
2023-04-08 01:41:03.645 -19.637403        40.32         25
2023-04-08 01:41:03.822 -19.738319        40.32         25
2023-04-08 01:41:04.030 -19.839236        40.32         25
2023-04-08 01:41:04.230 -19.637403        40.32         25
2023-04-08 01:41:04.430 -20.074707        40.35         25
2023-04-08 01:41:04.639 -20.158804        40.32         25
2023-04-08 01:41:04.845 -20.141985        40.32         25
2023-04-08 01:41:05.054 -20.074707        40.32         25
2023-04-08 01:41:05.263 -20.041068        40.32         25
2023-04-08 01:41:05.470 -20.041068        40.32         25
2023-04-08 01:41:05.678 -19.805597        40.35         25
2023-04-08 01:41:05.887 -19.940152        40.35         25
2023-04-08 01:41:06.095 -20.024249        40.35         25
2023-04-08 01:41:06.304 -19.923333        40.35         25
2023-04-08 01:41:06.512 -19.788778        40.32         25
2023-04-08 01:41:06.720 -20.074707        40.32         25
2023-04-08 01:41:06.940 -19.872875        40.35         25
2023-04-08 01:41:07.152 -20.175623        40.35         25
2023-04-08 01:41:07.361 -20.007430        40.35         25
2023-04-08 01:41:07.568 -20.461553        40.32         25
2023-04-08 01:41:07.745 -20.427914        40.32         25
2023-04-08 01:41:07.950 -20.175623        40.32         25
2023-04-08 01:41:08.150 -20.545650        40.32         25
2023-04-08 01:41:08.354 -20.411095        40.32         25
2023-04-08 01:41:08.562 -20.781121        40.32         25
2023-04-08 01:41:08.770 -20.831580        40.32         25
2023-04-08 01:41:08.978 -21.117509        40.35         25
2023-04-08 01:41:09.186 -21.167967        40.32         25
2023-04-08 01:41:09.394 -21.336161        40.32         25
2023-04-08 01:41:09.602 -21.235245        40.32         25
2023-04-08 01:41:09.810 -21.268884        40.32         25
2023-04-08 01:41:10.019 -21.167967        40.32         25
2023-04-08 01:41:10.227 -21.100690        40.32         25
2023-04-08 01:41:10.435 -21.319342        40.32         25
2023-04-08 01:41:10.643 -21.167967        40.32         25
2023-04-08 01:41:10.851 -21.117509        40.32         25
2023-04-08 01:41:11.070 -21.016593        40.32         25
2023-04-08 01:41:11.284 -21.067051        40.32         25
2023-04-08 01:41:11.492 -20.966135        40.32         25
2023-04-08 01:41:11.700 -21.167967        40.32         25
2023-04-08 01:41:11.875 -21.201606        40.32         25
2023-04-08 01:41:12.072 -21.218425        40.32         25
2023-04-08 01:41:12.277 -20.831580        40.32         25
2023-04-08 01:41:12.485 -20.713844        40.32         25
2023-04-08 01:41:12.693 -20.764302        40.32         25
2023-04-08 01:41:12.901 -20.495192        40.32         25
2023-04-08 01:41:13.110 -20.596108        40.32         25
2023-04-08 01:41:13.317 -20.579289        40.32         25
2023-04-08 01:41:13.526 -20.141985        40.32         25
2023-04-08 01:41:13.734 -20.461553        40.32         25
2023-04-08 01:41:13.942 -20.596108        40.32         25
2023-04-08 01:41:14.161 -20.310179        40.32         25
2023-04-08 01:41:14.359 -20.528831        40.32         25
2023-04-08 01:41:14.567 -20.427914        40.32         25
2023-04-08 01:41:14.775 -20.461553        40.32         25
2023-04-08 01:41:14.983 -20.310179        40.32         25
2023-04-08 01:41:15.205 -20.427914        40.32         25
2023-04-08 01:41:15.416 -20.377456        40.32         25
2023-04-08 01:41:15.624 -20.175623        40.32         25
2023-04-08 01:41:15.792 -20.074707        40.32         25
2023-04-08 01:41:15.992 -19.570126        40.32         25
2023-04-08 01:41:16.200 -19.250557        40.32         25
2023-04-08 01:41:16.409 -19.099183        40.32         25
2023-04-08 01:41:16.617 -18.762795        40.32         25
2023-04-08 01:41:16.825 -18.527324        40.32         25
2023-04-08 01:41:17.032 -18.157297        40.32         25
2023-04-08 01:41:17.242 -17.619077        40.32         25
2023-04-08 01:41:17.450 -17.131314        40.35         25
2023-04-08 01:41:17.658 -16.862204        40.35         25
2023-04-08 01:41:17.866 -16.408081        40.32         25
2023-04-08 01:41:18.073 -16.122151        40.32         25
2023-04-08 01:41:18.282 -15.483015        40.32         25
2023-04-08 01:41:18.490 -14.961614        40.32         25
2023-04-08 01:41:18.698 -14.726142        40.35         25
2023-04-08 01:41:18.906 -14.221561        40.35         25
2023-04-08 01:41:19.122 -13.414230        40.35         25
2023-04-08 01:41:19.339 -12.993745        40.35         25
2023-04-08 01:41:19.547 -12.438706        40.35         25
2023-04-08 01:41:19.713 -11.883666        40.35         25
2023-04-08 01:41:19.915 -11.547278        40.35         25
2023-04-08 01:41:20.123 -11.294987        40.35         25
2023-04-08 01:41:20.331 -11.025877        40.35         25
2023-04-08 01:41:20.540 -10.538115        40.35         25
2023-04-08 01:41:20.762 -10.353102        40.35         25
2023-04-08 01:41:20.971 -10.420379        40.35         25
2023-04-08 01:41:21.165 -10.117630        40.35         25
2023-04-08 01:41:21.373 -10.033533        40.35         25
2023-04-08 01:41:21.581 -10.117630        40.35         25
2023-04-08 01:41:21.789 -10.403560        40.35         25
2023-04-08 01:41:21.998 -10.807225        40.35         25
2023-04-08 01:41:22.205 -11.109974        40.35         25
2023-04-08 01:41:22.413 -11.194071        40.35         25
2023-04-08 01:41:22.622 -12.001402        40.35         25
2023-04-08 01:41:22.830 -12.926468        40.35         25
2023-04-08 01:41:23.044 -13.296494        40.35         25
2023-04-08 01:41:23.263 -13.901992        40.35         25
2023-04-08 01:41:23.471 -14.524310        40.35         25
2023-04-08 01:41:23.631 -15.079349        40.35         25
2023-04-08 01:41:23.839 -15.869860        40.35         25
2023-04-08 01:41:24.047 -16.475358        40.35         25
2023-04-08 01:41:24.255 -17.249050        40.35         25
2023-04-08 01:41:24.463 -17.753632        40.35         25
2023-04-08 01:41:24.683 -18.056381        40.35         25
2023-04-08 01:41:24.879 -18.359130        40.35         25
2023-04-08 01:41:25.089 -18.661879        40.35         25
2023-04-08 01:41:25.295 -18.544143        40.35         25
2023-04-08 01:41:25.504 -18.409588        40.35         25
2023-04-08 01:41:25.713 -18.729156        40.38         25
2023-04-08 01:41:25.921 -18.106839        40.38         25
2023-04-08 01:41:26.130 -17.820909        40.38         25
2023-04-08 01:41:26.338 -17.349966        40.38         25
2023-04-08 01:41:26.546 -16.794927        40.38         25
2023-04-08 01:41:26.754 -16.172609        40.38         25
2023-04-08 01:41:26.962 -15.163446        40.38         25
2023-04-08 01:41:27.180 -14.154283        40.38         25
2023-04-08 01:41:27.395 -12.707816        40.38         25
2023-04-08 01:41:27.555 -11.395904        40.38         25
2023-04-08 01:41:27.763  -9.596229        40.38         25
2023-04-08 01:41:27.971  -7.712458        40.38         25
2023-04-08 01:41:28.179  -6.165074        40.38         25
2023-04-08 01:41:28.388  -4.079470        40.38         25
2023-04-08 01:41:28.596  -2.347074        40.38         25
2023-04-08 01:41:28.804  -0.446483        40.38         25
2023-04-08 01:41:29.012   0.697235        40.38         25
2023-04-08 01:41:29.216   2.059606        40.38         25
2023-04-08 01:41:29.423   2.833298        40.38         25
2023-04-08 01:41:29.637   3.859280        40.38         25
2023-04-08 01:41:29.860   3.792003        40.38         25
2023-04-08 01:41:30.069   3.287421        40.38         25
2023-04-08 01:41:30.276   2.143703        40.38         25
2023-04-08 01:41:30.469   1.319553        40.38         25
2023-04-08 01:41:30.677   0.411306        40.38         25
2023-04-08 01:41:30.885  -1.236994        40.38         25
2023-04-08 01:41:31.094  -3.188043        40.38         25
2023-04-08 01:41:31.311  -5.054995        40.38         25
2023-04-08 01:41:31.478  -6.703295        40.38         25
2023-04-08 01:41:31.686  -8.368414        40.38         25
2023-04-08 01:41:31.894 -10.033533        40.38         25
2023-04-08 01:41:32.101 -11.160432        40.38         25
2023-04-08 01:41:32.310 -11.950943        40.38         25
2023-04-08 01:41:32.518 -12.993745        40.38         25
2023-04-08 01:41:32.727 -13.246036        40.38         25
2023-04-08 01:41:32.935 -13.229217        40.38         25
2023-04-08 01:41:33.136 -13.346952        40.38         25
2023-04-08 01:41:33.334 -13.094662        40.38         25
2023-04-08 01:41:33.554 -12.657358        40.38         25
2023-04-08 01:41:33.768 -12.707816        40.38         25
2023-04-08 01:41:33.970 -12.455525        40.38         25
2023-04-08 01:41:34.184 -12.068679        40.38         25
2023-04-08 01:41:34.392 -11.900485        40.38         25
2023-04-08 01:41:34.598 -11.715472        40.38         25
2023-04-08 01:41:34.808 -11.580917        40.38         25
2023-04-08 01:41:35.017 -11.412723        40.38         25
2023-04-08 01:41:35.231 -11.698653        40.38         25
2023-04-08 01:41:35.401 -11.900485        40.38         25
2023-04-08 01:41:35.609 -12.388247        40.38         25
2023-04-08 01:41:35.817 -12.775093        40.38         25
2023-04-08 01:41:36.026 -13.380591        40.38         25
2023-04-08 01:41:36.234 -14.204741        40.38         25
2023-04-08 01:41:36.442 -14.759781        40.38         25
2023-04-08 01:41:36.650 -15.701667        40.38         25
2023-04-08 01:41:36.858 -16.307165        40.38         25
2023-04-08 01:41:37.058 -16.979940        40.38         25
2023-04-08 01:41:37.258 -17.820909        40.38         25
2023-04-08 01:41:37.476 -18.174116        40.38         25
2023-04-08 01:41:37.691 -18.745976        40.38         25
2023-04-08 01:41:37.899 -19.216918        40.35         25
2023-04-08 01:41:38.108 -19.687861        40.38         25
2023-04-08 01:41:38.316 -20.007430        40.38         25
2023-04-08 01:41:38.524 -20.276540        40.38         25
2023-04-08 01:41:38.733 -20.226082        40.35         25
2023-04-08 01:41:38.941 -20.326998        40.35         25
2023-04-08 01:41:39.147 -20.697024        40.35         25
2023-04-08 01:41:39.365 -20.865218        40.35         25
2023-04-08 01:41:39.533 -20.562469        40.35         25
2023-04-08 01:41:39.742 -20.713844        40.35         25
