               data_ora         rad  temperatura
2023-03-16 23:24:39.054  -41.502606        40.29
2023-03-16 23:24:39.273  -41.889452        40.29
2023-03-16 23:24:39.476  -41.872632        40.29
2023-03-16 23:24:39.648  -41.620342        40.32
2023-03-16 23:24:39.866  -41.704438        40.32
2023-03-16 23:24:40.070  -41.637161        40.29
2023-03-16 23:24:40.273  -41.519425        40.29
2023-03-16 23:24:40.491  -41.805355        40.29
2023-03-16 23:24:40.695  -41.553064        40.29
2023-03-16 23:24:40.898  -42.007187        40.29
2023-03-16 23:24:41.101  -41.939910        40.29
2023-03-16 23:24:41.304  -41.956729        40.32
2023-03-16 23:24:41.523  -41.939910        40.29
2023-03-16 23:24:41.726  -42.091284        40.29
2023-03-16 23:24:41.945  -42.141742        40.29
2023-03-16 23:24:42.148  -41.973549        40.29
2023-03-16 23:24:42.366  -42.024007        40.29
2023-03-16 23:24:42.569  -42.040826        40.29
2023-03-16 23:24:42.773  -41.872632        40.29
2023-03-16 23:24:42.976  -41.805355        40.29
2023-03-16 23:24:43.194  -42.024007        40.29
2023-03-16 23:24:43.398  -42.007187        40.29
2023-03-16 23:24:43.569  -42.024007        40.29
2023-03-16 23:24:43.788  -41.822174        40.29
2023-03-16 23:24:43.991  -42.259478        40.29
2023-03-16 23:24:44.210  -42.007187        40.29
2023-03-16 23:24:44.413  -41.805355        40.29
2023-03-16 23:24:44.616  -41.838994        40.29
2023-03-16 23:24:44.819  -41.939910        40.29
2023-03-16 23:24:45.023  -41.956729        40.29
2023-03-16 23:24:45.226  -41.872632        40.29
2023-03-16 23:24:45.429  -41.838994        40.29
2023-03-16 23:24:45.648  -42.141742        40.29
2023-03-16 23:24:45.866  -42.276298        40.29
2023-03-16 23:24:46.069  -41.956729        40.29
2023-03-16 23:24:46.288  -42.141742        40.29
2023-03-16 23:24:46.491  -41.872632        40.29
2023-03-16 23:24:46.694  -42.040826        40.32
2023-03-16 23:24:46.898  -41.872632        40.32
2023-03-16 23:24:47.116  -41.956729        40.32
2023-03-16 23:24:47.319  -41.923090        40.29
2023-03-16 23:24:47.491  -41.485786        40.32
2023-03-16 23:24:47.710  -41.485786        40.32
2023-03-16 23:24:47.913  -41.502606        40.32
2023-03-16 23:24:48.116  -41.485786        40.32
2023-03-16 23:24:48.335  -41.283954        40.32
2023-03-16 23:24:48.538  -41.418509        40.32
2023-03-16 23:24:48.757  -41.166218        40.32
2023-03-16 23:24:48.960  -41.368051        40.32
2023-03-16 23:24:49.147  -41.098941        40.32
2023-03-16 23:24:49.366  -41.384870        40.32
2023-03-16 23:24:49.569  -41.822174        40.32
2023-03-16 23:24:49.788  -41.519425        40.32
2023-03-16 23:24:49.991  -41.569883        40.32
2023-03-16 23:24:50.210  -42.007187        40.32
2023-03-16 23:24:50.413  -41.620342        40.32
2023-03-16 23:24:50.616  -42.158562        40.32
2023-03-16 23:24:50.835  -41.939910        40.32
2023-03-16 23:24:51.038  -41.872632        40.32
